region_id,date,lat,lon,hcho_value,cloud_fraction,period,hcho_calibrated
delhi_ncr,2025-11-15,28.875,76.925,0.0003139423740556,0.1238570773107249,historical,0.0003139423740556
delhi_ncr,2025-11-15,28.875,76.975,0.0003236994550467,0.1280735964410238,historical,0.0003236994550467
delhi_ncr,2025-11-15,28.875,77.025,0.0003250843389339,0.1300567892429353,historical,0.0003250843389339
delhi_ncr,2025-11-15,28.875,77.075,0.0003201306482648,0.1300054770771443,historical,0.0003201306482648
delhi_ncr,2025-11-15,28.875,77.125,0.0003069209201763,0.1334449040825075,historical,0.0003069209201763
delhi_ncr,2025-11-15,28.875,77.175,0.0003306854073388,0.13500242246545,historical,0.0003306854073388
delhi_ncr,2025-11-15,28.875,77.225,0.000329630914341,0.1345117973535334,historical,0.000329630914341
delhi_ncr,2025-11-15,28.875,77.275,0.0003232454096821,0.1349202774506899,historical,0.0003232454096821
delhi_ncr,2025-11-15,28.875,77.325,0.0003138519186274,0.1358337223565385,historical,0.0003138519186274
delhi_ncr,2025-11-15,28.875,77.375,0.0002880557440419,0.1305091514100757,historical,0.0002880557440419
delhi_ncr,2025-11-15,28.875,77.425,0.0002674952481291,0.1285642564096347,historical,0.0002674952481291
delhi_ncr,2025-11-15,28.875,77.475,0.0002872204765511,0.1262725886382001,historical,0.0002872204765511
delhi_ncr,2025-11-15,28.875,77.525,0.0002915007220495,0.1265033940815159,historical,0.0002915007220495
delhi_ncr,2025-11-15,28.875,77.55,0.0002782308316987,0.1295267360879965,historical,0.0002782308316987
punjab_stubble_belt,2025-11-15,31.325,74.625,0.0003015448599532,0.097659426962525,historical,0.0003015448599532
punjab_stubble_belt,2025-11-15,31.325,74.675,0.0003043477227979,0.1008063797680148,historical,0.0003043477227979
punjab_stubble_belt,2025-11-15,31.325,74.725,0.0002909769594303,0.1064878707887944,historical,0.0002909769594303
punjab_stubble_belt,2025-11-15,31.325,74.775,0.0002964303228085,0.1072968102421556,historical,0.0002964303228085
punjab_stubble_belt,2025-11-15,31.325,74.825,0.0003068371976556,0.1054735662182493,historical,0.0003068371976556
punjab_stubble_belt,2025-11-15,31.325,74.875,0.0003126006741721,0.1030874311372282,historical,0.0003126006741721
punjab_stubble_belt,2025-11-15,31.325,74.925,0.0002840091080359,0.1066665613162424,historical,0.0002840091080359
punjab_stubble_belt,2025-11-15,31.325,74.975,0.0003198707964642,0.106195793205385,historical,0.0003198707964642
punjab_stubble_belt,2025-11-15,31.325,75.025,0.0003286195265173,0.1071068710110735,historical,0.0003286195265173
punjab_stubble_belt,2025-11-15,31.325,75.075,0.0003203434724232,0.1083244857647295,historical,0.0003203434724232
punjab_stubble_belt,2025-11-15,31.325,75.125,0.0002966631424994,0.1088382538817691,historical,0.0002966631424994
punjab_stubble_belt,2025-11-15,31.325,75.175,0.0002526092715367,0.1034660311398222,historical,0.0002526092715367
punjab_stubble_belt,2025-11-15,31.325,75.225,0.0002773447064244,0.1003633392050969,historical,0.0002773447064244
punjab_stubble_belt,2025-11-15,31.325,75.275,0.0002839389644638,0.0975098533087432,historical,0.0002839389644638
punjab_stubble_belt,2025-11-15,31.325,75.3,0.0002903651540386,0.0966534863649818,historical,0.0002903651540386
punjab_stubble_belt,2025-11-15,31.375,74.625,0.0002933490745551,0.0938831897597756,historical,0.0002933490745551
punjab_stubble_belt,2025-11-15,31.375,74.675,0.0002918173562889,0.0957385913570966,historical,0.0002918173562889
punjab_stubble_belt,2025-11-15,31.375,74.725,0.0003004269588423,0.0996829020471146,historical,0.0003004269588423
punjab_stubble_belt,2025-11-15,31.375,74.775,0.0003065131267842,0.1013163198385965,historical,0.0003065131267842
punjab_stubble_belt,2025-11-15,31.375,74.825,0.0003125222103156,0.1002976987630008,historical,0.0003125222103156
punjab_stubble_belt,2025-11-15,31.375,74.875,0.0003109863979278,0.0982196748140238,historical,0.0003109863979278
punjab_stubble_belt,2025-11-15,31.375,74.925,0.0002732766530618,0.1007819826091015,historical,0.0002732766530618
punjab_stubble_belt,2025-11-15,31.375,74.975,0.0002846223936327,0.1001645614796338,historical,0.0002846223936327
punjab_stubble_belt,2025-11-15,31.375,75.025,0.0002864094557976,0.0998360595542286,historical,0.0002864094557976
punjab_stubble_belt,2025-11-15,31.375,75.075,0.0002841022886247,0.1002474937487333,historical,0.0002841022886247
punjab_stubble_belt,2025-11-15,31.375,75.125,0.000276842127997,0.1012492055887565,historical,0.000276842127997
punjab_stubble_belt,2025-11-15,31.375,75.175,0.0002461146880948,0.1010042500284664,historical,0.0002461146880948
punjab_stubble_belt,2025-11-15,31.375,75.225,0.0002660529137168,0.0984158149109395,historical,0.0002660529137168
punjab_stubble_belt,2025-11-15,31.375,75.275,0.0002590286054267,0.0946940816334826,historical,0.0002590286054267
punjab_stubble_belt,2025-11-15,31.375,75.3,0.0002486559675064,0.0921464133730326,historical,0.0002486559675064
punjab_stubble_belt,2025-11-15,31.425,74.625,0.0002883241030109,0.091378382146772,historical,0.0002883241030109
punjab_stubble_belt,2025-11-15,31.425,74.675,0.0002850511794057,0.0922330214099361,historical,0.0002850511794057
punjab_stubble_belt,2025-11-15,31.425,74.725,0.0003066116025234,0.0939316002808184,historical,0.0003066116025234
punjab_stubble_belt,2025-11-15,31.425,74.775,0.0003151913133566,0.0953428411867089,historical,0.0003151913133566
punjab_stubble_belt,2025-11-15,31.425,74.825,0.0003134276810527,0.0955753878784369,historical,0.0003134276810527
punjab_stubble_belt,2025-11-15,31.425,74.875,0.0003013012787153,0.0950009414417768,historical,0.0003013012787153
punjab_stubble_belt,2025-11-15,31.425,74.925,0.0002741552814674,0.0948562310362028,historical,0.0002741552814674
punjab_stubble_belt,2025-11-15,31.425,74.975,0.0002552772617049,0.0941511403676852,historical,0.0002552772617049
punjab_stubble_belt,2025-11-15,31.425,75.025,0.0002448799152077,0.0932766993246158,historical,0.0002448799152077
punjab_stubble_belt,2025-11-15,31.425,75.075,0.0002504482505273,0.0932529142074363,historical,0.0002504482505273
punjab_stubble_belt,2025-11-15,31.425,75.125,0.0002657941922459,0.0943215132922162,historical,0.0002657941922459
punjab_stubble_belt,2025-11-15,31.425,75.175,0.0002507867483473,0.0969377663132688,historical,0.0002507867483473
punjab_stubble_belt,2025-11-15,31.425,75.225,0.0002445163511591,0.0958025145901814,historical,0.0002445163511591
punjab_stubble_belt,2025-11-15,31.425,75.275,0.0002264901394109,0.0921366259076596,historical,0.0002264901394109
punjab_stubble_belt,2025-11-15,31.425,75.3,0.0002094002910932,0.0907112717686828,historical,0.0002094002910932
punjab_stubble_belt,2025-11-15,31.475,74.625,0.0002769080738514,0.0921469626170876,historical,0.0002769080738514
punjab_stubble_belt,2025-11-15,31.475,74.675,0.0002838182313808,0.0928448817632369,historical,0.0002838182313808
punjab_stubble_belt,2025-11-15,31.475,74.725,0.0002870208945455,0.0920521889533373,historical,0.0002870208945455
punjab_stubble_belt,2025-11-15,31.475,74.775,0.0002965679406978,0.0910615492682487,historical,0.0002965679406978
punjab_stubble_belt,2025-11-15,31.475,74.825,0.0002931997944806,0.0926902467564026,historical,0.0002931997944806
punjab_stubble_belt,2025-11-15,31.475,74.875,0.0002823508152248,0.0954186378574194,historical,0.0002823508152248
punjab_stubble_belt,2025-11-15,31.475,74.925,0.0002883404301546,0.0933187060021637,historical,0.0002883404301546
punjab_stubble_belt,2025-11-15,31.475,74.975,0.0002746788190102,0.0921691938764107,historical,0.0002746788190102
punjab_stubble_belt,2025-11-15,31.475,75.025,0.0002763714915678,0.0913791097271862,historical,0.0002763714915678
punjab_stubble_belt,2025-11-15,31.475,75.075,0.0002892483640971,0.0917387185300067,historical,0.0002892483640971
punjab_stubble_belt,2025-11-15,31.475,75.125,0.0003030435967804,0.0931422651947153,historical,0.0003030435967804
punjab_stubble_belt,2025-11-15,31.475,75.175,0.0002695648912662,0.0944377849335611,historical,0.0002695648912662
punjab_stubble_belt,2025-11-15,31.475,75.225,0.0002424917235329,0.0955877045453623,historical,0.0002424917235329
punjab_stubble_belt,2025-11-15,31.475,75.275,0.0002152500280668,0.0935000422194428,historical,0.0002152500280668
punjab_stubble_belt,2025-11-15,31.525,74.625,0.0002897716091257,0.0860541740359733,historical,0.0002897716091257
punjab_stubble_belt,2025-11-15,31.525,74.675,0.0002906521371778,0.0857813512995461,historical,0.0002906521371778
punjab_stubble_belt,2025-11-15,31.525,74.725,0.0003130560588967,0.0868645607339282,historical,0.0003130560588967
punjab_stubble_belt,2025-11-15,31.525,74.775,0.0003006866359269,0.0847625582656753,historical,0.0003006866359269
punjab_stubble_belt,2025-11-15,31.525,74.825,0.0002801847704852,0.0830525725558462,historical,0.0002801847704852
punjab_stubble_belt,2025-11-15,31.525,74.875,0.0002598368440714,0.083347200777023,historical,0.0002598368440714
punjab_stubble_belt,2025-11-15,31.525,74.925,0.0002570570908507,0.0904897463043684,historical,0.0002570570908507
punjab_stubble_belt,2025-11-15,31.525,74.975,0.000266833992517,0.0875117157156873,historical,0.000266833992517
punjab_stubble_belt,2025-11-15,31.525,75.025,0.0002726500156046,0.0870192803871034,historical,0.0002726500156046
punjab_stubble_belt,2025-11-15,31.525,75.075,0.000274796806082,0.087258099870297,historical,0.000274796806082
punjab_stubble_belt,2025-11-15,31.525,75.125,0.000273876452286,0.0882099824514519,historical,0.000273876452286
punjab_stubble_belt,2025-11-15,31.525,75.175,0.0002696146757052,0.0909312474709875,historical,0.0002696146757052
punjab_stubble_belt,2025-11-15,31.525,75.225,0.0002679240938073,0.0925787703983033,historical,0.0002679240938073
punjab_stubble_belt,2025-11-15,31.525,75.275,0.00028159925022,0.093150280090555,historical,0.00028159925022
punjab_stubble_belt,2025-11-15,31.525,75.3,0.0002491303185038,0.0927248878098658,historical,0.0002491303185038
punjab_stubble_belt,2025-11-15,31.575,74.625,0.0003266094136755,0.083558673655467,historical,0.0003266094136755
punjab_stubble_belt,2025-11-15,31.575,74.675,0.000318079568973,0.0830152007428416,historical,0.000318079568973
punjab_stubble_belt,2025-11-15,31.575,74.725,0.0003273181683131,0.0845900124740939,historical,0.0003273181683131
punjab_stubble_belt,2025-11-15,31.575,74.775,0.0003102163988951,0.0829286484130766,historical,0.0003102163988951
punjab_stubble_belt,2025-11-15,31.575,74.825,0.0002831798152194,0.0825677900663628,historical,0.0002831798152194
punjab_stubble_belt,2025-11-15,31.575,74.875,0.0002557836045937,0.0837692010140007,historical,0.0002557836045937
punjab_stubble_belt,2025-11-15,31.575,74.925,0.0002497130233859,0.0860980466430125,historical,0.0002497130233859
punjab_stubble_belt,2025-11-15,31.575,74.975,0.0002811919625061,0.0857916644134364,historical,0.0002811919625061
punjab_stubble_belt,2025-11-15,31.575,75.025,0.0002792561813425,0.0846664859754118,historical,0.0002792561813425
punjab_stubble_belt,2025-11-15,31.575,75.075,0.0002656596541785,0.0852543861442177,historical,0.0002656596541785
