region_id,station_id,station_name,date,aqi,hcho_value,cloud_fraction,match_distance_km
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-02,83.6,0.0002427622462242,0.2900337101995349,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-03,116.0,0.0003147114894718,0.1464950014367866,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-05,132.1,0.0002341552404016,0.0,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-06,79.6,8.149827062413811e-05,0.0,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-07,216.7,0.0003255426150643,0.0,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-08,340.9,0.0003153980430049,0.1911851845617845,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-09,312.5,0.0002090033386621,0.1804743113965118,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-10,304.8,0.0002781509393481,0.0395459887372402,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-11,289.8,0.0001748778971381,0.0189393488152006,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-12,323.3,0.0003752339700529,0.0028776335681451,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-13,216.0,0.0002216997180561,0.1052390606508209,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-14,277.8,0.0001866072010023,0.1542717801166152,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-15,196.9,0.0003396139528334,0.1255612635885335,0.56
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-15,117.0,0.0002435174103616,0.0,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-16,98.1,0.000165189518111,0.0,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-17,172.0,0.0003242678249348,0.0058849976505144,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-18,197.6,0.0002491149299047,0.2007194296768479,2.97
